page,statement,row_label,actuals_2019_20_revenue,actuals_2019_20_capital,actuals_2019_20_total,BE_2020_21_revenue,BE_2020_21_capital,BE_2020_21_total,RE_2020_21_revenue,RE_2020_21_capital,RE_2020_21_total,BE_2021_22_revenue,BE_2021_22_capital,BE_2021_22_total
89,Statement 8,Ministry of Railways,174697.69,174694.69,3.0,225913.01,225913.0,0.01,146609.01,146609.0,0.01,217460.01,217460.0,0.01
89,Statement 8,9. Indian Railways,174697.69,174694.69,3.0,225913.01,225913.0,0.01,146609.01,146609.0,0.01,217460.01,217460.0,0.01
89,Statement 8,Grand Total,230502.43,210509.48,19992.95,286662.41,272528.97,14133.44,204299.84,184763.47,19536.37,278629.77,264004.96,14624.81
94,Statement 10A,Demand No. 1,12698.33,,12698.33,22212.43,,22212.43,19289.04,,19289.04,20322.89,,20322.89
94,Statement 10A,1. National Food Security Mission,213.48,,213.48,343.08,,343.08,304.91,,304.91,378.2,,378.2
94,Statement 10A,2.   Organic Value Chain Development for North East,2.51,,2.51,29.01,,29.01,29.01,,29.01,29.01,,29.01
94,Statement 10A,3.   National Project on Soil Health and Fertility,16.76,,16.76,53.25,,53.25,28.0,,28.0,53.25,,53.25
94,Statement 10A,4.   Rainfed Area Development and Climate Change,30.63,,30.63,33.5,,33.5,23.24,,23.24,32.5,,32.5
94,Statement 10A,5.   Paramparagat Krishi Vikas Yojana,46.86,,46.86,91.3,,91.3,70.3,,70.3,71.3,,71.3
94,Statement 10A,6.   National Project on Agro- Forestry,4.22,,4.22,6.02,,6.02,5.02,,5.02,6.02,,6.02
94,Statement 10A,7.   National Mission on Horticulture,155.19,,155.19,356.22,,356.22,260.25,,260.25,374.04,,374.04
94,Statement 10A,8.   Sub- Mission on Seed and Planting Material,20.44,,20.44,62.77,,62.77,36.94,,36.94,63.5,,63.5
94,Statement 10A,9.   Sub - Mission on Agriculture Extension,139.48,,139.48,199.28,,199.28,149.84,,149.84,199.2,,199.2
94,Statement 10A,10.   Information Technology,3.74,,3.74,3.66,,3.66,3.66,,3.66,4.54,,4.54
94,Statement 10A,11.   Sub- Mission on Agriculture Mechanisation,161.35,,161.35,166.21,,166.21,171.0,,171.0,182.6,,182.6
94,Statement 10A,12.   Integrated Scheme on Agricultural Cooperation,18.66,,18.66,66.4,,66.4,53.4,,53.4,62.64,,62.64
94,Statement 10A,13.01   Integrated Scheme on Agriculture,24.89,,24.89,82.65,,82.65,40.65,,40.65,82.65,,82.65
94,Statement 10A,14.   Market Intervention Scheme and Price Support,,,,332.0,,332.0,166.0,,166.0,249.0,,249.0
94,Statement 10A,15.01   Pradhan Mantri Fasal Bima Yojana,2141.25,,2141.25,2605.37,,2605.37,2599.07,,2599.07,2666.94,,2666.94
94,Statement 10A,16.01   Interest Subsidy for Short Term Credit to,2695.1,,2695.1,3552.69,,3552.69,3314.66,,3314.66,3301.53,,3301.53
94,Statement 10A,17.   Pradhan Mantri Krishi Sinchai Yojana (PMKSY)-,401.78,,401.78,650.97,,650.97,537.69,,537.69,664.0,,664.0
94,Statement 10A,18.   Rashtriya Krishi Vikas Yojna,524.74,,524.74,613.4,,613.4,410.08,,410.08,631.92,,631.92
94,Statement 10A,19.   Pradhan Mantri Kisan Man Dhan Yojana,,,,36.52,,36.52,,,,,,
94,Statement 10A,20.   Pradhan Mantri Kisan Samman Nidhi (PM-Kisan),5865.7,,5865.7,12597.48,,12597.48,10790.0,,10790.0,10790.0,,10790.0
95,Statement 10A,"21.   Formation and Promotion of 10,000 Farmer",,,,,,,,,,83.0,,83.0
95,Statement 10A,22.   National Bamboo Mission,9.04,,9.04,15.25,,15.25,15.25,,15.25,15.25,,15.25
95,Statement 10A,23.   Pradhan Mantri Annadata Aay Sanrakshan Yojna,,,,83.0,,83.0,49.8,,49.8,66.4,,66.4
95,Statement 10A,24.   Promotion of Agricultural Mechanization for in-situ,99.6,,99.6,99.6,,99.6,99.6,,99.6,116.2,,116.2
95,Statement 10A,25.   Distribution of Pulses to State / Union Territories for,122.91,,122.91,132.8,,132.8,99.6,,99.6,49.8,,49.8
95,Statement 10A,26.   Agriculture Infrastructure Fund (AIF),,,,,,,31.07,,31.07,149.4,,149.4
95,Statement 10A,Demand No. 2,193.08,,193.08,207.42,,207.42,173.46,,173.46,223.0,,223.0
95,Statement 10A,27. Agricultural Engineering,5.31,,5.31,5.81,,5.81,2.47,,2.47,5.4,,5.4
95,Statement 10A,28.   Natural Resource Management Institutes including,13.18,,13.18,14.46,,14.46,14.38,,14.38,15.7,,15.7
95,Statement 10A,29.   Climate Resilient Agriculture Initiative,3.7,,3.7,4.3,,4.3,4.12,,4.12,4.6,,4.6
95,Statement 10A,30.   Crop Science,52.71,,52.71,59.38,,59.38,51.08,,51.08,56.4,,56.4
95,Statement 10A,31.   Horticultural Science,14.4,,14.4,16.1,,16.1,15.1,,15.1,16.6,,16.6
95,Statement 10A,32.   Animal Science,25.81,,25.81,27.39,,27.39,22.68,,22.68,25.0,,25.0
95,Statement 10A,33.   Fisheries Science,11.82,,11.82,12.95,,12.95,11.73,,11.73,13.3,,13.3
95,Statement 10A,34.   Agricultural Extension,18.36,,18.36,20.13,,20.13,19.71,,19.71,54.0,,54.0
95,Statement 10A,35.   Agricultural Universities and Institutions,45.32,,45.32,44.41,,44.41,29.7,,29.7,29.5,,29.5
95,Statement 10A,36.   Economic Statistics and Management,2.47,,2.47,2.49,,2.49,2.49,,2.49,2.5,,2.5
95,Statement 10A,Demand No. 4,55.97,,55.97,71.0,,71.0,71.0,,71.0,71.0,,71.0
95,Statement 10A,37. Central Council for Research in Ayurvedic Sciences,8.0,,8.0,8.0,,8.0,8.0,,8.0,10.0,,10.0
95,Statement 10A,38.   Central Council for Research in Homeopathy,1.0,,1.0,2.0,,2.0,2.0,,2.0,3.0,,3.0
95,Statement 10A,39.   Central Council for Research in Unani Medicine,3.0,,3.0,3.0,,3.0,3.0,,3.0,4.0,,4.0
95,Statement 10A,40.   National Medicinal Plants Board,0.97,,0.97,1.0,,1.0,1.0,,1.0,1.0,,1.0
95,Statement 10A,41.   National AYUSH Misson,42.0,,42.0,56.0,,56.0,56.0,,56.0,51.0,,51.0
96,Statement 10A,42.01  Support from Gross Budgetary Support,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0
96,Statement 10A,43.   Pradhan Mantri VRIKSH AYUSH Yojana,,,,,,,,,,1.0,,1.0
96,Statement 10A,Demand No. 6,,,,,,,,,,6934.5,,6934.5
96,Statement 10A,44.01   Payment for Import of Urea,,,,,,,,,,1622.65,,1622.65
96,Statement 10A,44.02   Payment for Indigenous Urea,,,,,,,,,,3588.61,,3588.61
96,Statement 10A,Total- Urea Subsidy,,,,,,,,,,5211.26,,5211.26
96,Statement 10A,45.01   Payment for Indigenous P and K,,,,,,,,,,1034.18,,1034.18
96,Statement 10A,45.02   Payment for Imported P and K Fertilizers,,,,,,,,,,685.58,,685.58
96,Statement 10A,45.03   Payment for City Compost,,,,,,,,,,3.48,,3.48
96,Statement 10A,Total- Nutrient Based Subsidy,,,,,,,,,,1723.24,,1723.24
96,Statement 10A,Demand No. 7,,,,,,,34.62,,34.62,32.0,,32.0
96,Statement 10A,46. Jan Aushadhi Scheme,,,,,,,7.38,,7.38,4.0,,4.0
96,Statement 10A,47.   National Institutes of Pharmaceutical Education and,,,,,,,27.24,,27.24,28.0,,28.0
96,Statement 10A,Demand No. 9,13.88,,13.88,68.06,,68.06,49.14,,49.14,34.85,,34.85
96,Statement 10A,48. Research and Development,,,,2.08,,2.08,1.0,,1.0,1.49,,1.49
96,Statement 10A,"49.   Conservation, Safety and Infrastructure",13.88,,13.88,7.88,,7.88,7.88,,7.88,5.97,,5.97
96,Statement 10A,50.   Exploration of Coal and Lignite,,,,58.1,,58.1,40.26,,40.26,27.39,,27.39
96,Statement 10A,Demand No. 10,24.99,,24.99,25.0,,25.0,19.0,,19.0,25.0,,25.0
96,Statement 10A,51. Marine Product Export Development Authority,8.96,,8.96,7.99,,7.99,7.99,,7.99,7.99,,7.99
96,Statement 10A,52. Tea Board,5.42,,5.42,5.42,,5.42,2.71,,2.71,5.42,,5.42
96,Statement 10A,53.   Coffee Board,1.32,,1.32,3.3,,3.3,3.3,,3.3,3.3,,3.3
96,Statement 10A,54.   Rubber Board,4.29,,4.29,4.29,,4.29,2.0,,2.0,4.29,,4.29
96,Statement 10A,55.   Spices Board,5.0,,5.0,4.0,,4.0,3.0,,3.0,4.0,,4.0
97,Statement 10A,Demand No. 13,22.66,,22.66,690.81,,690.81,622.99,,622.99,774.3,,774.3
97,Statement 10A,56. Centre for Development of Telematics (C-DoT),22.66,,22.66,26.81,,26.81,25.39,,25.39,27.3,,27.3
97,Statement 10A,57.01 Bharatnet,,,,498.0,,498.0,456.5,,456.5,581.0,,581.0
97,Statement 10A,57.02  Compensation to Telecom Service,,,,166.0,,166.0,141.1,,141.1,166.0,,166.0
97,Statement 10A,Total- Compensation to Service Providers for creation,,,,664.0,,664.0,597.6,,597.6,747.0,,747.0
97,Statement 10A,Demand No. 14,4.0,,4.0,4.98,,4.98,4.98,,4.98,3.7,,3.7
97,Statement 10A,58. Consumer Awareness (Advertising and Publicity),4.0,,4.0,4.98,,4.98,4.98,,4.98,3.7,,3.7
97,Statement 10A,Demand No. 15,,,,,,,10464.39,,10464.39,20869.82,4.98,20874.8
97,Statement 10A,59. Assistance to State Agencies for intra-state,,,,,,,,,,332.0,,332.0
97,Statement 10A,60. Integrated Management of Public Distribution,,,,,,,,,,2.07,,2.07
97,Statement 10A,61. Food Subsidy to Food Corporation of India under,,,,,,,10464.39,,10464.39,17191.0,,17191.0
97,Statement 10A,62. Food Subsidy for Decentralized Procurement of,,,,,,,,,,3320.0,,3320.0
97,Statement 10A,63. Fortification of Rice and its Distribution under Public,,,,,,,,,,5.81,,5.81
97,Statement 10A,64. Sugar Subsidy payable under Public Distribution,,,,,,,,,,18.26,,18.26
97,Statement 10A,65. Strengthening of PDS Operations,,,,,,,,,,0.68,,0.68
97,Statement 10A,66.   Storage and Godowns,,,,,,,,,,,4.98,4.98
97,Statement 10A,Demand No. 17,10.83,,10.83,48.0,,48.0,32.6,,32.6,37.78,,37.78
97,Statement 10A,"67. Centenaries and Anniversaries, Celebrations and",,,,12.0,,12.0,7.2,,7.2,4.4,,4.4
97,Statement 10A,68. Kala Sanskriti Vikas Yojana,10.83,,10.83,22.68,,22.68,19.2,,19.2,23.75,,23.75
97,Statement 10A,69.   Development of Museums,,,,13.1,,13.1,6.2,,6.2,9.6,,9.6
97,Statement 10A,70.   National Mission for Preservation of Manuscripts,,,,0.2,,0.2,,,,0.01,,0.01
98,Statement 10A,71.   Development of Libraries and Archives,,,,0.02,,0.02,,,,0.02,,0.02
98,Statement 10A,Demand No. 22,198.17,,198.17,251.3,,251.3,152.99,,152.99,218.91,,218.91
98,Statement 10A,72. Schemes of North East Council,4.47,,4.47,40.0,,40.0,17.46,,17.46,25.0,,25.0
98,Statement 10A,73.   Schemes of North East Council - Special,30.0,,30.0,30.0,,30.0,47.29,,47.29,20.0,,20.0
98,Statement 10A,74.   Central Pool of Resources for North East and,77.5,,77.5,70.0,,70.0,40.24,,40.24,68.91,,68.91
98,Statement 10A,75.01 NESIDS Programme,86.2,,86.2,111.3,,111.3,48.0,,48.0,105.0,,105.0
98,Statement 10A,Demand No. 24,8771.81,,8771.81,10270.0,,10270.0,8987.04,,8987.04,9420.68,,9420.68
98,Statement 10A,76. National Means cum Merit Scholarship Scheme,67.77,,67.77,75.0,,75.0,65.0,,65.0,,,
98,Statement 10A,76.02    Support for National Means cum Merit,,,,,,,,,,63.5,,63.5
98,Statement 10A,Total- National Means cum Merit Scholarship Scheme,67.77,,67.77,75.0,,75.0,65.0,,65.0,63.5,,63.5
98,Statement 10A,77.   National Scheme for Incentive to Girl Child for,8.44,,8.44,50.0,,50.0,,,,,,
98,Statement 10A,78.01   Appointment of Language Teachers,,,,20.0,,20.0,5.0,,5.0,,,
98,Statement 10A,78.02   Padhna Likhna Abhiyan,,,,2.0,,2.0,17.57,,17.57,47.13,,47.13
98,Statement 10A,Total- Teachers Training and Adult Education,,,,22.0,,22.0,22.57,,22.57,47.13,,47.13
98,Statement 10A,79.01   Support from Gross Budgetary Support,134.36,,134.36,438.7,,438.7,223.06,,223.06,,,
98,Statement 10A,79.02   Support from Prarambhik Shiksha Kosh,1716.99,,1716.99,1761.3,,1761.3,2331.94,,2331.94,,,
98,Statement 10A,79.03    Support for National Programme of Mid,,,,,,,,,,2305.0,,2305.0
98,Statement 10A,Total- National Programme of Mid Day Meal in Schools,1851.35,,1851.35,2200.0,,2200.0,2555.0,,2555.0,2305.0,,2305.0
98,Statement 10A,80.01   Support from Gross Budgetary Support,296.08,,296.08,,,,40.0,,40.0,,,
98,Statement 10A,80.02   Support from Central Roads &,241.53,,241.53,40.0,,40.0,,,,,,
98,Statement 10A,80.03   Support for Kendriya Vidyalaya,,,,,,,,,,104.0,,104.0
99,Statement 10A,80.04 Support from Madhyamik and Uchhatar,,,,,,,472.32,,472.32,,,
99,Statement 10A,Total- Kendriya Vidyalaya Sangathan (KVS),537.61,,537.61,40.0,,40.0,512.32,,512.32,104.0,,104.0
99,Statement 10A,81.01   Support from Gross Budgetary Support,44.42,,44.42,,,,100.0,,100.0,,,
99,Statement 10A,81.02   Support from CRIF,403.67,,403.67,100.0,,100.0,,,,,,
99,Statement 10A,81.03   Support for Navodaya Vidyalaya Samiti,,,,,,,,,,569.0,,569.0
99,Statement 10A,Total- Navodaya Vidyalaya Samiti (NVS),448.09,,448.09,100.0,,100.0,100.0,,100.0,569.0,,569.0
99,Statement 10A,82.01   Support from Gross Budgetary Support,1703.4,,1703.4,1755.0,,1755.0,158.88,,158.88,,,
99,Statement 10A,82.02   Support from Prarambhik Shiksha Kosh,3534.55,,3534.55,4920.0,,4920.0,4913.59,,4913.59,,,
99,Statement 10A,82.03   Support from Madhyamik and Uchhatar,620.6,,620.6,1108.0,,1108.0,635.68,,635.68,,,
99,Statement 10A,82.04   Support for Samagra Shiksha,,,,,,,,,,6232.05,,6232.05
99,Statement 10A,Total- Samagra Shiksha,5858.55,,5858.55,7783.0,,7783.0,5708.15,,5708.15,6232.05,,6232.05
99,Statement 10A,83.  Strengthening Teaching-Learning and Results for,,,,,,,24.0,,24.0,100.0,,100.0
99,Statement 10A,Demand No. 25,2936.95,,2936.95,3210.0,,3210.0,2541.37,,2541.37,3843.0,,3843.0
99,Statement 10A,84.01   Support from Gross Budgetary Support,29.04,,29.04,83.0,,83.0,304.6,,304.6,310.0,,310.0
99,Statement 10A,85.   Prime Minister's Girls' Hostel,0.49,,0.49,2.0,,2.0,2.0,,2.0,2.0,,2.0
99,Statement 10A,86.01  Support from Gross Budgetary Support,,,,4.0,,4.0,0.39,,0.39,4.0,,4.0
99,Statement 10A,87.01   Support from Gross Budgetary Support,0.04,,0.04,4.0,,4.0,0.34,,0.34,4.0,,4.0
99,Statement 10A,88.   Grants to Central Universities (CUs),554.43,,554.43,481.0,,481.0,545.54,,545.54,481.0,,481.0
99,Statement 10A,89.   Improvement in Salary Scale of University and,348.0,,348.0,342.0,,342.0,63.12,,63.12,1.8,,1.8
100,Statement 10A,90.   Pandit Madan Mohan Malviya National Mission on,17.31,,17.31,8.3,,8.3,8.3,,8.3,15.0,,15.0
100,Statement 10A,91.   Programme for Apprenticeship Training,28.64,,28.64,30.0,,30.0,30.0,,30.0,85.0,,85.0
100,Statement 10A,92.   Global Initiative for Academic Network (GIAN),2.5,,2.5,2.5,,2.5,1.5,,1.5,1.7,,1.7
100,Statement 10A,93.   National Institutional Ranking Framework,0.35,,0.35,0.3,,0.3,0.5,,0.5,0.5,,0.5
100,Statement 10A,94.01   Support from Gross Budgetary Support,35.33,,35.33,36.0,,36.0,38.32,,38.32,38.0,,38.0
100,Statement 10A,95.   Indira Gandhi National Open University (IGNOU),10.14,,10.14,11.0,,11.0,10.4,,10.4,8.0,,8.0
100,Statement 10A,96.01 Support from Gross Budgetary Support,185.6,,185.6,32.3,,32.3,36.6,,36.6,4.5,,4.5
100,Statement 10A,96.02 Support from National Investment Fund,,,,107.7,,107.7,107.7,,107.7,,,
100,Statement 10A,Total- Technical Education Quality Improvement,185.6,,185.6,140.0,,140.0,144.3,,144.3,4.5,,4.5
100,Statement 10A,97.01    Support from Gross Budgetary Support,2.6,,2.6,20.0,,20.0,19.9,,19.9,40.0,,40.0
100,Statement 10A,97.02     Support from Madhyamik and Uchhatar,28.0,,28.0,,,,,,,,,
100,Statement 10A,Total- All India Council for Technical Education(AICTE),30.6,,30.6,20.0,,20.0,19.9,,19.9,40.0,,40.0
100,Statement 10A,98.   Interest Subsidy and contribution for Guarantee,94.52,,94.52,260.0,,260.0,,,,260.0,,260.0
100,Statement 10A,99.   Scholarship for College and University students,39.65,,39.65,15.0,,15.0,21.1,,21.1,23.0,,23.0
100,Statement 10A,100.   National Mission in Education Through ICT,14.24,,14.24,14.0,,14.0,7.01,,7.01,25.0,,25.0
100,Statement 10A,101.   Setting up of virtual classrooms and massive open,17.2,,17.2,12.6,,12.6,17.6,,17.6,34.0,,34.0
100,Statement 10A,102.   e-shodh Sindhu,36.46,,36.46,40.0,,40.0,25.58,,25.58,25.0,,25.0
100,Statement 10A,103.   National Digital Library,4.0,,4.0,2.5,,2.5,1.6,,1.6,4.0,,4.0
100,Statement 10A,104.   Directorate of Hindi,0.13,,0.13,3.0,,3.0,0.9,,0.9,1.9,,1.9
100,Statement 10A,105.   Commission for Scientific and Technical,0.65,,0.65,0.8,,0.8,0.8,,0.8,0.8,,0.8
100,Statement 10A,106.   PM Research Fellowship,3.96,,3.96,8.3,,8.3,13.14,,13.14,25.0,,25.0
101,Statement 10A,107.   National Academic Depository,,,,2.0,,2.0,,,,0.2,,0.2
101,Statement 10A,108.   Rashtriya Uchhatar Shiksha Abhiyan (RUSA),256.1,,256.1,50.0,,50.0,28.5,,28.5,610.2,,610.2
101,Statement 10A,109.   Training and Research in Frontier Areas,1.43,,1.43,,,,1.0,,1.0,,,
101,Statement 10A,110.   National Inititative for Design Innovation,2.16,,2.16,6.0,,6.0,6.0,,6.0,6.0,,6.0
101,Statement 10A,111.   Startup India Initiative in Higher Educational,12.0,,12.0,16.6,,16.6,27.85,,27.85,16.6,,16.6
101,Statement 10A,112.   Unnat Bharat Abhiyan,1.25,,1.25,5.5,,5.5,0.9,,0.9,0.9,,0.9
101,Statement 10A,113.   Implementation of the IMPRINT Research Initiative,7.9,,7.9,8.0,,8.0,8.0,,8.0,4.0,,4.0
101,Statement 10A,114.   University Grants Commission (UGC),298.47,,298.47,290.0,,290.0,279.45,,279.45,780.0,,780.0
101,Statement 10A,115.   Support to Indian Institutes of Technology,386.09,,386.09,450.0,,450.0,409.17,,409.17,455.0,,455.0
101,Statement 10A,"116.   IIT, Hyderabad (EAP)",15.65,,15.65,9.0,,9.0,13.5,,13.5,9.0,,9.0
101,Statement 10A,117.01     Support from Gross Budgetary Support,36.31,,36.31,30.0,,30.0,31.7,,31.7,30.0,,30.0
101,Statement 10A,118.01 Support from Gross Budgetary Support,52.49,,52.49,55.0,,55.0,74.95,,74.95,60.0,,60.0
101,Statement 10A,119.01 Support from Gross Budgetary Support,13.79,,13.79,16.0,,16.0,14.2,,14.2,16.0,,16.0
101,Statement 10A,120.   Setting up Indian Institutes of Information,9.8,,9.8,10.0,,10.0,10.0,,10.0,10.0,,10.0
101,Statement 10A,121.   Education Quality Upgradation and Inclusion,,,,308.0,,308.0,,,,,,
101,Statement 10A,122.01    Support from Gross Budgetary Support,6.35,,6.35,17.2,,17.2,6.25,,6.25,11.0,,11.0
101,Statement 10A,123.   Special Scholarship Scheme for Jammu and,,,,25.0,,25.0,25.0,,25.0,25.0,,25.0
101,Statement 10A,124.01 Support from Gross Budgetary Support,29.96,,29.96,30.5,,30.5,28.4,,28.4,30.8,,30.8
101,Statement 10A,125.   Deemed Universities promoted by Central,27.9,,27.9,22.0,,22.0,27.7,,27.7,22.0,,22.0
102,Statement 10A,126.   Impactful Policy Research in Social Science,,,,,,,4.2,,4.2,4.2,,4.2
102,Statement 10A,127.   Scheme for Promotion of Academic and Research,13.28,,13.28,7.0,,7.0,6.5,,6.5,1.7,,1.7
102,Statement 10A,128.   Scheme for Transformational and Advanced,5.55,,5.55,8.4,,8.4,4.9,,4.9,4.2,,4.2
102,Statement 10A,129.   Study in India,2.5,,2.5,,,,,,,,,
102,Statement 10A,130.01 Support from Gross Budgetary Support,242.05,,242.05,265.0,,265.0,221.25,,221.25,,,
102,Statement 10A,130.02 Grants to National Institutes of,,,,,,,,,,270.0,,270.0
102,Statement 10A,Total- Support to National Institutes of Technology,242.05,,242.05,265.0,,265.0,221.25,,221.25,270.0,,270.0
102,Statement 10A,131.   National Institutes of Technical Teachers Training,11.4,,11.4,10.0,,10.0,12.13,,12.13,11.0,,11.0
102,Statement 10A,132.   Grants to Institutes for Promotion of Indian,28.03,,28.03,27.0,,27.0,23.13,,23.13,27.0,,27.0
102,Statement 10A,133.   Grants to Councils/Institutes for Excellence in,14.33,,14.33,16.0,,16.0,12.2,,12.2,16.0,,16.0
102,Statement 10A,"134.   National Institute of Industrial Engineering, Mumbai",7.69,,7.69,4.0,,4.0,4.5,,4.5,4.0,,4.0
102,Statement 10A,"135.   Board of Apprenticeship Training, Bombay,",1.19,,1.19,1.5,,1.5,1.55,,1.55,1.5,,1.5
102,Statement 10A,136.   Indian Knowledge Systems,,,,,,,,,,2.0,,2.0
102,Statement 10A,137.   Bharatiya Bhasha University & Institute of,,,,,,,,,,4.0,,4.0
102,Statement 10A,138.   Multidisciplinary Education and Research,,,,,,,,,,1.5,,1.5
102,Statement 10A,139.   PM e-Vidya,,,,,,,,,,6.5,,6.5
102,Statement 10A,140.   Academic Bank of Credits (ABC),,,,,,,1.5,,1.5,8.5,,8.5
102,Statement 10A,Demand No. 26,263.44,,263.44,328.52,,328.52,253.0,,253.0,564.93,,564.93
102,Statement 10A,141.01   Program Component,30.0,,30.0,30.0,,30.0,34.0,,34.0,40.0,,40.0
102,Statement 10A,142.   Promotion of Digital payment,67.29,,67.29,15.0,,15.0,15.0,,15.0,124.5,,124.5
103,Statement 10A,143.   Pradhan Mantri Gramin Digital Saksharta Abhiyan,89.8,,89.8,35.0,,35.0,50.0,,50.0,25.0,,25.0
103,Statement 10A,144.   Manpower Development,30.0,,30.0,40.0,,40.0,30.0,,30.0,40.0,,40.0
103,Statement 10A,145.   National Knowledge Network,30.0,,30.0,35.0,,35.0,113.0,,113.0,45.0,,45.0
103,Statement 10A,146.   Promotion of Electronics and IT HW Manufacturing,,,,80.56,,80.56,,,,208.43,,208.43
103,Statement 10A,147.   Promotion of IT/ITeS Industries,,,,10.0,,10.0,,,,12.0,,12.0
103,Statement 10A,148.   R and D in IT/Electronics/CCBT,16.35,,16.35,73.0,,73.0,11.0,,11.0,55.0,,55.0
103,Statement 10A,149.   Cyber Security Projects (NCCC & Others),,,,9.96,,9.96,,,,15.0,,15.0
103,Statement 10A,Demand No. 27,86.35,,86.35,109.0,,109.0,95.0,,95.0,146.0,,146.0
103,Statement 10A,150. Eco-Task Force,,,,,,,,,,5.0,,5.0
103,Statement 10A,"151.   Environmental Education, Awareness and Training",5.81,,5.81,10.0,,10.0,8.0,,8.0,8.0,,8.0
103,Statement 10A,152.01     Green India Mission-National,17.0,,17.0,25.0,,25.0,25.0,,25.0,25.0,,25.0
103,Statement 10A,152.02     Forest Fire Prevention and Management,3.0,,3.0,6.0,,6.0,5.0,,5.0,5.0,,5.0
103,Statement 10A,Total- National Mission for a Green India,20.0,,20.0,31.0,,31.0,30.0,,30.0,30.0,,30.0
103,Statement 10A,153.01     Development of Wildlife Habitats,12.0,,12.0,18.0,,18.0,15.0,,15.0,15.0,,15.0
103,Statement 10A,153.02     Project Tiger,28.0,,28.0,28.0,,28.0,25.0,,25.0,30.0,,30.0
103,Statement 10A,153.03     Project Elephant,1.83,,1.83,3.0,,3.0,3.0,,3.0,3.0,,3.0
103,Statement 10A,Total- Integrated Development of Wildlife Habitats,41.83,,41.83,49.0,,49.0,43.0,,43.0,48.0,,48.0
103,Statement 10A,154.01     Conservation of Aquatic Ecosystems,3.0,,3.0,2.0,,2.0,2.0,,2.0,4.0,,4.0
103,Statement 10A,154.02     Biodiversity Conservation,1.23,,1.23,2.0,,2.0,0.5,,0.5,1.0,,1.0
103,Statement 10A,Total- Conservation of Natural Resources and,4.23,,4.23,4.0,,4.0,2.5,,2.5,5.0,,5.0
103,Statement 10A,155.   Indian Institute of Forest Management,,,,3.0,,3.0,,,,,,
103,Statement 10A,156.   Control of Pollution,,,,,,,,,,24.0,,24.0
104,Statement 10A,157.01    Programme Component,,,,1.0,,1.0,,,,10.0,,10.0
104,Statement 10A,158.   National Adaptation Fund,4.69,,4.69,5.0,,5.0,3.0,,3.0,6.0,,6.0
104,Statement 10A,159.   National Mission on Himalayan Studies,6.0,,6.0,,,,4.5,,4.5,6.0,,6.0
104,Statement 10A,160.   Environment Information Systems (ENVIS),1.79,,1.79,5.0,,5.0,3.0,,3.0,4.0,,4.0
104,Statement 10A,161.   National Biodiversity Authority,2.0,,2.0,1.0,,1.0,1.0,,1.0,,,
104,Statement 10A,Demand No. 41,83.91,,83.91,107.09,,107.09,118.1,,118.1,169.82,,169.82
104,Statement 10A,162. National Fisheries Development Board,13.28,,13.28,13.2,,13.2,0.01,,0.01,0.02,,0.02
