page,statement,row_label,actuals_2018_19_revenue,actuals_2018_19_capital,actuals_2018_19_total,BE_2019_20_revenue,BE_2019_20_capital,BE_2019_20_total,RE_2019_20_revenue,RE_2019_20_capital,RE_2019_20_total,BE_2020_21_revenue,BE_2020_21_capital,BE_2020_21_total
109,Statement 10A,those engaged in unclean occupations and prone to heath hazards Total- Educational Empowerment,6083.48,,6083.48,3394.59,,3394.59,3100.0,,3100.0,3742.33,,3742.33
109,Statement 10A,263.   Civil Rights 263.01     Strengthening of Machinery for,405.72,,405.72,530.0,,530.0,630.0,,630.0,550.0,,550.0
110,Statement 10A,264.01   Pradhan Mantri Adarsh Gram Yojana,167.89,,167.89,390.0,,390.0,718.0,,718.0,700.0,,700.0
110,Statement 10A,265.   Special Central Assistance 265.01   Special Central Assistance to SC Sub,897.25,,897.25,1100.0,,1100.0,1100.0,,1100.0,1200.0,,1200.0
110,Statement 10A,Scheme 266.   National Fellowship for SCs,240.0,,240.0,360.0,,360.0,246.66,,246.66,300.0,,300.0
110,Statement 10A,267.   National Overseas Scholarship for SCs,5.97,,5.97,20.0,,20.0,20.0,,20.0,20.0,,20.0
110,Statement 10A,268.   Top Class Education for SCs,25.48,,25.48,40.5,,40.5,40.5,,40.5,40.0,,40.0
110,Statement 10A,269.   Free Coaching for SC and OBC Students,14.88,,14.88,30.0,,30.0,30.0,,30.0,30.0,,30.0
110,Statement 10A,270.   Livelihoods 270.01    State Scheduled Castes Development,20.0,,20.0,30.0,,30.0,20.0,,20.0,50.0,,50.0
110,Statement 10A,Corporations 271.   National Safai Karamcharis Finance and,,30.0,30.0,,35.0,35.0,,35.0,35.0,,40.0,40.0
110,Statement 10A,Development Corporation 272.   Self Employment Scheme for Rehabilitation of,85.76,,85.76,110.0,,110.0,99.93,,99.93,110.0,,110.0
110,Statement 10A,Manual Scavengers 273.   Assistance to Voluntary Organisations working for,36.08,,36.08,70.0,,70.0,70.0,,70.0,100.0,,100.0
110,Statement 10A,SCs 274.   Dr. B. R. Ambedkar International Centre,5.63,,5.63,15.0,,15.0,15.0,,15.0,25.0,,25.0
110,Statement 10A,275.   Baba Saheb Dr. B.R. Ambedkar Foundation,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0
110,Statement 10A,276.   National Scheduled Castes Finance and,,137.39,137.39,,180.0,180.0,,150.0,150.0,,180.0,180.0
110,Statement 10A,Development Corporation 277.   Credit Guarantee Fund for SCs,,0.01,0.01,,0.01,0.01,,0.01,0.01,,1.0,1.0
110,Statement 10A,278.   Dr. Ambedkar National Memorial,9.37,,9.37,5.0,,5.0,5.0,,5.0,,,
110,Statement 10A,279.   Venture Capital Fund for Scheduled Castes and,,10.0,10.0,,60.0,60.0,,60.0,60.0,,65.0,65.0
110,Statement 10A,Backward Classes Demand No. 93,129.57,3.6,133.17,160.21,8.34,168.55,149.18,,149.18,132.8,,132.8
110,Statement 10A,Department of Empowerment of Persons with Disabilities 280. Deendayal Disabled Rehabilitation Scheme,11.62,,11.62,15.18,,15.18,25.25,,25.25,21.58,,21.58
110,Statement 10A,281.   Assistance to Disabled Persons for,45.92,,45.92,48.0,,48.0,48.0,,48.0,38.18,,38.18
110,Statement 10A,Purchase/Fitting of Aids and Applicances 282.   Support to National Institutes,17.84,,17.84,6.5,,6.5,6.5,,6.5,8.0,,8.0
110,Statement 10A,283.   National Handicapped Finance and Development,,3.6,3.6,,8.34,8.34,,,,,,
111,Statement 10A,284.   Indian Spinal Injury Centre,,,,0.81,,0.81,0.52,,0.52,0.66,,0.66
111,Statement 10A,285.   Support to Establishment/Modernization/Capacity,0.8,,0.8,1.62,,1.62,,,,,,
111,Statement 10A,augmentation of Braille Presses 286.   Scholarship for Students with Disabilidties,53.39,,53.39,25.31,,25.31,20.31,,20.31,11.37,,11.37
111,Statement 10A,287.    Scheme for implementation of Persons with,,,,62.79,,62.79,48.6,,48.6,53.01,,53.01
111,Statement 10A,Disability Act Demand No. 97,115.87,,115.87,451.4,,451.4,337.17,,337.17,376.14,,376.14
111,Statement 10A,Ministry of Textiles 288. National Handloom Development Programme,15.16,,15.16,36.0,,36.0,32.0,,32.0,24.14,,24.14
111,Statement 10A,289.   Handloom Weaver Comprehensive Welfare,0.69,,0.69,10.0,,10.0,10.0,,10.0,3.0,,3.0
111,Statement 10A,Scheme (HWCWS) 290.   Yarn Supply Scheme,8.15,,8.15,90.0,,90.0,35.0,,35.0,35.0,,35.0
111,Statement 10A,291.   Handloom Cluster Development Program -,3.05,,3.05,10.0,,10.0,8.0,,8.0,2.0,,2.0
111,Statement 10A,Handloom Mega Cluster 292.   Design and Technical Upgradation Scheme,8.76,,8.76,20.0,,20.0,20.0,,20.0,15.0,,15.0
111,Statement 10A,293.   Ambedkar Hasthshilp Vikas Yojana,,,,,,,2.0,,2.0,3.0,,3.0
111,Statement 10A,294.   Marketing Support and Services,9.48,,9.48,20.0,,20.0,20.0,,20.0,10.0,,10.0
111,Statement 10A,295.   Handicrafts Artisans comprehensive welfare,4.79,,4.79,15.0,,15.0,5.71,,5.71,11.0,,11.0
111,Statement 10A,scheme 296.   Research and Development - Handicrafts,0.38,,0.38,0.4,,0.4,,,,,,
111,Statement 10A,297.   Human Resource Development- Handicrafts,5.67,,5.67,15.0,,15.0,5.17,,5.17,5.0,,5.0
111,Statement 10A,298.   Handicraft Cluster Development Program -,2.57,,2.57,10.0,,10.0,10.0,,10.0,11.0,,11.0
111,Statement 10A,Handicraft Mega Cluster 299.   Central Silk Board,56.0,,56.0,125.0,,125.0,119.29,,119.29,135.0,,135.0
111,Statement 10A,300.   Subsidy to Jute Corporation of India towards,,,,,,,,,,7.0,,7.0
111,Statement 10A,market operation 301.   Scheme for Development of Jute Sector,,,,,,,,,,15.0,,15.0
111,Statement 10A,302.   Comprehensive Powerloom Cluster Development,,,,15.0,,15.0,15.0,,15.0,10.0,,10.0
111,Statement 10A,Program - Powerloom Mega Cluster 303.   Integrated Scheme for Skill Development,1.14,,1.14,55.0,,55.0,25.0,,25.0,25.0,,25.0
111,Statement 10A,304.   NER Textiles Promotion Scheme,,,,,,,,,,15.0,,15.0
111,Statement 10A,305.   National Institute of Fashion Technology (NIFT),,,,,,,,,,15.0,,15.0
111,Statement 10A,306.   Integrated Wool Development Programme,,,,,,,,,,5.0,,5.0
111,Statement 10A,307.   Power Tex India,0.03,,0.03,30.0,,30.0,30.0,,30.0,30.0,,30.0
112,Statement 10A,Demand No. 100,3605.76,,3605.76,5782.87,,5782.87,5183.1,,5183.1,5944.08,,5944.08
112,Statement 10A,Ministry of Women and Child Development 308. Mahila Shakti Kendra,,,,30.0,,30.0,10.0,,10.0,20.0,,20.0
112,Statement 10A,309.   Pradhan Mantri Matru Vandana Yojana,219.97,,219.97,500.0,,500.0,500.0,,500.0,500.0,,500.0
112,Statement 10A,310.   Anganwadi Services (Erstwhile Core ICDS),3355.74,,3355.74,5192.87,,5192.87,3879.1,,3879.1,5174.08,,5174.08
112,Statement 10A,311.   National Nutrion Mission (including ISSNIP) 311.01    Programme Component,,,,,,,764.0,,764.0,200.0,,200.0
112,Statement 10A,312.   Scheme for Adolescent Girls,30.05,,30.05,60.0,,60.0,30.0,,30.0,50.0,,50.0
112,Statement 10A,Demand No. 101,222.25,,222.25,303.04,,303.04,339.18,,339.18,387.83,,387.83
112,Statement 10A,Ministry of Youth Affairs and Sports 313. Nehru Yuva Kendra Sangathan,42.33,,42.33,42.74,,42.74,42.74,,42.74,50.0,,50.0
112,Statement 10A,314.   Sports Authority of India,58.8,,58.8,77.0,,77.0,103.0,,103.0,83.0,,83.0
112,Statement 10A,315.   Laxmi Bai National Institute of Physical Education,7.48,,7.48,8.3,,8.3,8.3,,8.3,9.2,,9.2
112,Statement 10A,316.   Rajiv Gandhi National Institute of Youth,2.56,,2.56,4.98,,4.98,7.9,,7.9,5.83,,5.83
112,Statement 10A,Development 317.   National Youth Corps,7.72,,7.72,13.5,,13.5,13.15,,13.15,14.95,,14.95
112,Statement 10A,318.   National Programme for Youth and Adolescent Development 318.01 Programme Component,3.21,,3.21,3.49,,3.49,3.49,,3.49,3.82,,3.82
112,Statement 10A,319.   National Young Leaders Programme,1.57,,1.57,2.16,,2.16,2.16,,2.16,3.65,,3.65
112,Statement 10A,320.   Assistance to Promotion of Sports Excellence 320.01   Assistance to National Sports,40.0,,40.0,41.0,,41.0,41.0,,41.0,41.0,,41.0
112,Statement 10A,Federations 321.   Himalayan Region Sports Festival Scheme,,,,0.3,,0.3,,,,,,
112,Statement 10A,322.   National Service Scheme,16.44,,16.44,26.57,,26.57,26.57,,26.57,28.57,,28.57
112,Statement 10A,323.   Khelo India,42.14,,42.14,83.0,,83.0,90.87,,90.87,147.81,,147.81
112,Statement 10A,Grand Total,53896.84,446.0,54342.84,80498.08,842.66,81340.74,72551.28,385.01,72936.29,82830.62,426.0,83256.62
113,Statement 10B,Demand No. 1,3354.76,,3354.76,11168.01,,11168.01,8717.57,,8717.57,11507.65,,11507.65
113,Statement 10B,"Department of Agriculture, Cooperation and Farmers' Welfare 1. National Food Security Mission",182.23,,182.23,206.8,,206.8,211.81,,211.81,218.92,,218.92
113,Statement 10B,2.   Organic Value Chain Development for North East,71.02,,71.02,50.01,,50.01,65.01,,65.01,63.01,,63.01
113,Statement 10B,Region 3.   National Project on Soil Health and Fertility,15.87,,15.87,27.95,,27.95,9.45,,9.45,27.24,,27.24
113,Statement 10B,4.   Rainfed Area Development and Climate Change,36.04,,36.04,21.5,,21.5,26.0,,26.0,25.2,,25.2
113,Statement 10B,5.   Paramparagat Krishi Vikas Yojana,29.88,,29.88,32.65,,32.65,37.5,,37.5,47.3,,47.3
113,Statement 10B,6.   National Project on Agro- Forestry,4.56,,4.56,6.5,,6.5,6.2,,6.2,5.74,,5.74
113,Statement 10B,7.   National Mission on Horticulture,246.73,,246.73,249.2,,249.2,183.0,,183.0,244.2,,244.2
113,Statement 10B,8.   Sub- Mission on Seed and Planting Material,29.09,,29.09,42.0,,42.0,11.5,,11.5,34.0,,34.0
113,Statement 10B,9.   Sub - Mission on Agriculture Extension,98.44,,98.44,83.0,,83.0,81.7,,81.7,126.2,,126.2
113,Statement 10B,10.   Information Technology,2.17,,2.17,2.94,,2.94,2.1,,2.1,1.94,,1.94
113,Statement 10B,11.   Sub- Mission on Agriculture Mechanisation,135.16,,135.16,96.0,,96.0,100.79,,100.79,133.6,,133.6
113,Statement 10B,12.   Integrated Scheme on Agricultural Cooperation,9.62,,9.62,8.06,,8.06,13.06,,13.06,34.4,,34.4
113,Statement 10B,13.   Agriculture Marketing 13.01   Integrated Scheme on Agriculture,11.1,,11.1,51.6,,51.6,29.56,,29.56,21.0,,21.0
113,Statement 10B,Marketing 14.   Market Intervention Scheme and Price Support,,,,258.0,,258.0,67.64,,67.64,172.0,,172.0
113,Statement 10B,Scheme (MIS-PSS) 15.   Crop Insurance Scheme 15.01   Pradhan Mantri Fasal Bima Yojana,975.17,,975.17,1088.2,,1088.2,1088.2,,1088.2,1372.56,,1372.56
113,Statement 10B,16.   Interest Subsidy for Short Term Credit to Farmers 16.01   Interest Subsidy for Short Term Credit to,472.83,,472.83,1548.0,,1548.0,1411.43,,1411.43,1557.55,,1557.55
113,Statement 10B,Farmers 17.   Pradhan Mantri Krishi Sinchai Yojana (PMKSY)-,275.86,,275.86,301.0,,301.0,310.35,,310.35,344.0,,344.0
113,Statement 10B,Per Drop More Crop 18.   Rashtriya Krishi Vikas Yojna,319.52,,319.52,326.8,,326.8,258.0,,258.0,312.4,,312.4
113,Statement 10B,19.   National Bamboo Mission,47.03,,47.03,42.6,,42.6,27.0,,27.0,37.0,,37.0
113,Statement 10B,20.   Pradhan Mantri Annadata Aay Sanrakshan Yojna,,,,129.0,,129.0,,,,43.0,,43.0
114,Statement 10B,21.   Distribution of Pulses to State / Union Territories for,,,,68.8,,68.8,17.6,,17.6,68.8,,68.8
114,Statement 10B,Welfare Schemes 22.   Pradhan Mantri Kisan Man Dhan Yojana,,,,77.4,,77.4,17.6,,17.6,18.92,,18.92
114,Statement 10B,23.   Pradhan Mantri Kisan Samman Nidhi (PM-Kisan),392.44,,392.44,6450.0,,6450.0,4742.07,,4742.07,6598.67,,6598.67
114,Statement 10B,Demand No. 2,106.71,,106.71,114.81,,114.81,105.91,,105.91,118.65,,118.65
114,Statement 10B,Department of Agricultural Research and Education 24. Natural Resource Management Institutes including,11.08,,11.08,11.93,,11.93,9.83,,9.83,8.38,,8.38
114,Statement 10B,Agro Forestry Research 25. Crop Science,20.6,,20.6,22.17,,22.17,21.0,,21.0,21.0,,21.0
114,Statement 10B,26.   Horticultural Science,4.86,,4.86,5.23,,5.23,7.46,,7.46,8.34,,8.34
114,Statement 10B,27.   Animal Science,9.54,,9.54,10.26,,10.26,11.9,,11.9,14.19,,14.19
114,Statement 10B,28.   Fisheries Science,2.98,,2.98,3.2,,3.2,3.2,,3.2,6.71,,6.71
114,Statement 10B,29.   Agricultural Extension,27.71,,27.71,29.83,,29.83,29.83,,29.83,32.71,,32.71
114,Statement 10B,30.   Agricultural Universities and Institutions,29.94,,29.94,32.19,,32.19,22.69,,22.69,27.32,,27.32
114,Statement 10B,Demand No. 4,4.0,,4.0,35.0,,35.0,26.0,,26.0,37.7,,37.7
114,Statement 10B,"Ministry of Ayurveda, Yoga and Naturopathy, Unani, Siddha and Homoeopathy (AYUSH) 31. Other Autonomous Bodies 31.01    Support from Gross Budgetary Support",,,,,,,,,,0.5,,0.5
114,Statement 10B,(GBS) 32.   National AYUSH Misson (NAM) (Support from,,,,22.0,,22.0,,,,,,
114,Statement 10B,National Investment Fund) 33.   Central Council for Research in Ayurvedic Sciences,3.0,,3.0,3.0,,3.0,3.0,,3.0,7.2,,7.2
114,Statement 10B,34.   Central Council for Research in Unani Medicine,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0
114,Statement 10B,35.   National AYUSH Misson (NAM) (Support From,,,,9.0,,9.0,22.0,,22.0,29.0,,29.0
114,Statement 10B,GBS) Demand No. 9,30.53,,30.53,94.35,,94.35,95.16,,95.16,70.52,,70.52
114,Statement 10B,Ministry of Coal 36. Research and Development,,,,2.15,,2.15,2.15,,2.15,2.15,,2.15
114,Statement 10B,"37.   Conservation, Safety and Infrastructure",1.5,,1.5,11.61,,11.61,12.43,,12.43,8.17,,8.17
114,Statement 10B,Development in Coal Mines 38.   Exploration of Coal and Lignite,29.03,,29.03,80.59,,80.59,80.58,,80.58,60.2,,60.2
114,Statement 10B,Demand No. 10,25.01,,25.01,25.01,,25.01,29.01,,29.01,25.0,,25.0
114,Statement 10B,Department of Commerce 39. Agricultural Product Export Development Authority,1.37,,1.37,1.37,,1.37,0.35,,0.35,,,
115,Statement 10B,40.   Marine Product Export Development Authority,,,,,,,1.02,,1.02,1.99,,1.99
115,Statement 10B,(MPEDA) 41.   Tea Board,6.24,,6.24,6.24,,6.24,6.24,,6.24,3.12,,3.12
115,Statement 10B,42.   Coffee Board,6.1,,6.1,6.1,,6.1,10.1,,10.1,12.09,,12.09
115,Statement 10B,43.   Rubber Board,6.3,,6.3,6.3,,6.3,6.3,,6.3,4.3,,4.3
115,Statement 10B,44.   Spices Board,5.0,,5.0,5.0,,5.0,5.0,,5.0,3.5,,3.5
115,Statement 10B,Demand No. 13,396.97,107.5,504.47,585.8,214.77,800.57,140.75,,140.75,357.89,,357.89
115,Statement 10B,Department of Telecommunications 45. Optical Fibre Cable based network for Defence Services 45.01 Optical Fibre Cable based network for,,107.5,107.5,,214.77,214.77,,,,,,
115,Statement 10B,Defence Services 46. Centre for Development of Telematics (C-DoT),,,,11.75,,11.75,11.75,,11.75,13.89,,13.89
115,Statement 10B,47.   Compensation to Service Providers for creation and augmentation of telecom infrastructure 47.01 Bharatnet,384.97,,384.97,172.0,,172.0,86.0,,86.0,258.0,,258.0
115,Statement 10B,47.02  Compensation to Telecom Service,12.0,,12.0,43.0,,43.0,43.0,,43.0,86.0,,86.0
115,Statement 10B,Providers 47.03 Transfer to Universal Service Obligation,,,,359.05,,359.05,,,,,,
115,Statement 10B,(USO) Fund Total- Compensation to Service Providers for creation,396.97,,396.97,574.05,,574.05,129.0,,129.0,344.0,,344.0
115,Statement 10B,and augmentation of telecom infrastructure Demand No. 14,2.58,,2.58,2.66,,2.66,1.72,,1.72,2.58,,2.58
115,Statement 10B,Department of Consumer Affairs 48. Consumer Awareness (Advertising and Publicity),2.58,,2.58,2.66,,2.66,1.72,,1.72,2.58,,2.58
115,Statement 10B,Demand No. 15,6.0,,6.0,2.0,,2.0,0.5,,0.5,,,
115,Statement 10B,Department of Food and Public Distribution 49. Strengthening of PDS Operations,6.0,,6.0,2.0,,2.0,0.5,,0.5,,,
115,Statement 10B,Demand No. 17,24.45,,24.45,35.1,,35.1,22.51,,22.51,24.86,,24.86
115,Statement 10B,"Ministry of Culture 50. Centenaries and Anniversaries, Celebrations and",,,,1.2,,1.2,0.02,,0.02,7.65,,7.65
115,Statement 10B,Schemes 51. Kala Sanskriti Vikas Yojana,3.44,,3.44,8.2,,8.2,2.4,,2.4,16.74,,16.74
115,Statement 10B,52.   National Mission for Preservation of Manuscripts,,,,0.46,,0.46,0.01,,0.01,0.46,,0.46
115,Statement 10B,53.   Development of Libraries and Archives,,,,1.0,,1.0,0.01,,0.01,0.01,,0.01
116,Statement 10B,54.   Support to Akademies,14.96,,14.96,17.99,,17.99,14.3,,14.3,,,
116,Statement 10B,55.   Support to Libraries,2.49,,2.49,2.5,,2.5,2.5,,2.5,,,
116,Statement 10B,56.   Buddhist Tibetan Institutions and Memorials,0.97,,0.97,1.35,,1.35,1.35,,1.35,,,
116,Statement 10B,57.   Support to Museums,1.8,,1.8,1.5,,1.5,1.12,,1.12,,,
116,Statement 10B,58.   Anthropological Survey of India ( An. S.I.),0.3,,0.3,0.3,,0.3,0.2,,0.2,,,
116,Statement 10B,59.   Grantee Bodies,0.49,,0.49,0.6,,0.6,0.6,,0.6,,,
116,Statement 10B,Demand No. 22,567.13,,567.13,805.5,5.0,810.5,745.87,5.0,750.87,817.92,5.0,822.92
116,Statement 10B,Ministry of Development of North Eastern Region 60. Schemes of North East Council,148.7,,148.7,150.0,5.0,155.0,136.62,5.0,141.62,170.0,5.0,175.0
116,Statement 10B,61.   Schemes of North East Council - Special,99.41,,99.41,150.0,,150.0,150.0,,150.0,130.0,,130.0
116,Statement 10B,Development Projects 62.   Central Pool of Resources for North East and,194.95,,194.95,128.38,,128.38,128.38,,128.38,143.92,,143.92
116,Statement 10B,Sikkim 63.   NER Livelihood (EAP) Project (NERLP) -,90.0,,90.0,28.0,,28.0,25.18,,25.18,,,
116,Statement 10B,64.   Bodoland Territorial Council,,,,10.0,,10.0,4.0,,4.0,5.0,,5.0
116,Statement 10B,65.   Karbi Anglong Autonomous Territorial Council,10.0,,10.0,30.0,,30.0,30.0,,30.0,40.0,,40.0
116,Statement 10B,66.   Dima Hasao Territorial Council,10.0,,10.0,15.0,,15.0,21.11,,21.11,25.0,,25.0
116,Statement 10B,67.   North East Special Infrastructure Development Scheme (NESIDS) 67.01 Hill Area Development Programme,,,,50.0,,50.0,8.5,,8.5,54.0,,54.0
116,Statement 10B,67.02   NESIDS Programme,14.07,,14.07,244.12,,244.12,242.08,,242.08,250.0,,250.0
116,Statement 10B,Total- North East Special Infrastructure Development,14.07,,14.07,294.12,,294.12,250.58,,250.58,304.0,,304.0
116,Statement 10B,Scheme (NESIDS) Demand No. 24,225.76,,225.76,251.32,,251.32,215.24,,215.24,265.19,,265.19
116,Statement 10B,Ministry of Electronics and Information Technology 68. Cyber Security Projects (NCCC & Others),,,,,,,,,,8.0,,8.0
116,Statement 10B,69.   Electronic Governance 69.01   Program Component,33.99,,33.99,30.0,,30.0,30.0,,30.0,30.0,,30.0
116,Statement 10B,70.   Promotion of Digital payment,,,,36.0,,36.0,36.0,,36.0,10.0,,10.0
116,Statement 10B,71.   Pradhan Mantri Gramin Digital Saksharta Abhiyan,78.0,,78.0,87.92,,87.92,30.0,,30.0,25.19,,25.19
116,Statement 10B,(PMGDISHA) 72.   Manpower Development,40.0,,40.0,50.0,,50.0,50.0,,50.0,30.0,,30.0
117,Statement 10B,73.   National Knowledge Network,73.0,,73.0,30.0,,30.0,51.84,,51.84,30.0,,30.0
117,Statement 10B,74.   Promotion of Electronics and IT HW Manufacturing,,,,,,,,,,66.0,,66.0
117,Statement 10B,"(MSIPS, EDF and Manufacturing Clusters) 75.   Promotion of IT/ITeS Industries",,,,,,,,,,10.0,,10.0
117,Statement 10B,76.   R and D in IT/Electronics/CCBT,0.77,,0.77,17.4,,17.4,17.4,,17.4,56.0,,56.0
117,Statement 10B,Demand No. 25,78.41,,78.41,102.5,,102.5,95.35,,95.35,127.0,,127.0
117,Statement 10B,"Ministry of Environment, Forests and Climate Change 77. National Adaptation Fund",8.0,,8.0,8.0,,8.0,8.0,,8.0,8.0,,8.0
117,Statement 10B,78.   National Mission on Himalayan Studies,,,,6.0,,6.0,,,,,,
117,Statement 10B,79.   Environment Information Systems (ENVIS),,,,3.0,,3.0,3.0,,3.0,5.0,,5.0
117,Statement 10B,80.   National Biodiversity Authority,,,,,,,,,,1.0,,1.0
117,Statement 10B,"81.   Environmental Education, Awareness and Training",1.99,,1.99,6.0,,6.0,9.0,,9.0,10.0,,10.0
117,Statement 10B,82.   National Mission for a Green India 82.01   Green India Mission-National,12.0,,12.0,15.5,,15.5,15.5,,15.5,30.0,,30.0
117,Statement 10B,Afforestation Programme 82.02   Forest Fire Prevention and Management,1.8,,1.8,2.0,,2.0,2.0,,2.0,6.0,,6.0
117,Statement 10B,Total- National Mission for a Green India,13.8,,13.8,17.5,,17.5,17.5,,17.5,36.0,,36.0
117,Statement 10B,83.   Integrated Development of Wildlife Habitats 83.01   Development of Wildlife Habitats,10.35,,10.35,12.0,,12.0,12.0,,12.0,18.0,,18.0
117,Statement 10B,83.02   Project Tiger,30.1,,30.1,35.0,,35.0,35.0,,35.0,35.0,,35.0
117,Statement 10B,83.03   Project Elephant,0.97,,0.97,3.0,,3.0,3.0,,3.0,4.0,,4.0
117,Statement 10B,Total- Integrated Development of Wildlife Habitats,41.42,,41.42,50.0,,50.0,50.0,,50.0,57.0,,57.0
117,Statement 10B,84.   Conservation of Natural Resources and Ecosystems 84.01   Conservation of Aquatic Ecosystems,4.0,,4.0,4.0,,4.0,4.0,,4.0,5.0,,5.0
117,Statement 10B,84.02   Biodiversity Conservation,4.2,,4.2,7.0,,7.0,3.85,,3.85,4.0,,4.0
117,Statement 10B,Total- Conservation of Natural Resources and,8.2,,8.2,11.0,,11.0,7.85,,7.85,9.0,,9.0
117,Statement 10B,Ecosystems 85.   National River Conservation Programme 85.01   Programme Component,5.0,,5.0,,,,,,,,,
118,Statement 10B,86.01   Programme Component,,,,1.0,,1.0,,,,1.0,,1.0
118,Statement 10B,Demand No. 39,,,,53.83,,53.83,49.44,,49.44,53.0,,53.0
118,Statement 10B,Department of Fisheries 87. National Fisheries Development Board,,,,6.88,,6.88,6.88,,6.88,7.0,,7.0
118,Statement 10B,88.  Integrated Development and Management of,,,,46.09,,46.09,42.56,,42.56,45.4,,45.4
118,Statement 10B,Fisheries 89. Fisheries and Aquaculture Infrastructure,,,,0.86,,0.86,,,,0.6,,0.6
118,Statement 10B,Development Fund Demand No. 40,251.49,,251.49,235.73,,235.73,221.8,,221.8,270.89,,270.89
118,Statement 10B,Department of Animal Husbandry and Dairying 90. National Fisheries Development Board,8.49,,8.49,,,,,,,,,
